Atualizado em: 2025-04-21
"Aeroporto";"Categoria";"Normativo";"Data";"Tarifa";"Grupo";"Natureza";"Incidência da Tarifa";"Teto Tarifário";"Reajuste Aplicado";"Ipca";"Fator X";"Fator Q";"Fator Q-1";"Fator M";"Delta"
"FOR";"0";"Decisão nº 497/2021";"2021";"Armazenagem e Capatazia - Perdimento";"null";" ";"1º Até 45 dias";"1,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Armazenagem e Capatazia - Perdimento";"null";" ";"2º De mais de 45 dias a 90 dias";"3,00%";"0%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Armazenagem e Capatazia - Perdimento";"null";" ";"3º De mais de 90 dias a 120 dias";"4,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Armazenagem e Capatazia - Perdimento";"null";" ";"4º De mais de 120 dias";"7,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 16,61";"11,8869%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Capatazia - Importação";"null";" ";"Valor sobre o Peso Bruto";"R$ 0,0690";"11,8869%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Capatazia - Trânsito";"null";" ";"Cobrança Mínima";"R$ 83,14";"11,8869%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Capatazia - Trânsito";"null";" ";"Valor sobre o Peso Bruto";"R$ 1,1521";"11,8869%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Conexão";"I";"Doméstico";"null";"R$ 12,04";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Conexão";"I";"Internacional";"null";"R$ 12,04";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Embarque";"I";"Doméstico";"null";"R$ 39,34";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Embarque";"I";"Internacional";"null";"R$ 69,67";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência AE";"I";"Doméstico";"null";"R$ 0,4734";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência AE";"I";"Internacional";"null";"R$ 1,2172";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência AE";"II";"Doméstico";"TPEF";"R$ 2,0016";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência AE";"II";"Doméstico";"TPEV";"R$ 0,2969";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência AE";"II";"Internacional";"TPEF";"R$ 2,8805";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência AE";"II";"Internacional";"TPEV";"R$ 1,0191";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência PM";"I";"Doméstico";"null";"R$ 2,2091";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência PM";"I";"Internacional";"null";"R$ 5,9504";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência PM";"II";"Doméstico";"TPMF";"R$ 30,3202";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência PM";"II";"Doméstico";"TPMV";"R$ 1,3485";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência PM";"II";"Internacional";"TPMF";"R$ 43,7500";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Permanência PM";"II";"Internacional";"TPMV";"R$ 4,0676";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Pouso";"I";"Doméstico";"null";"R$ 11,2006";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Pouso";"I";"Internacional";"null";"R$ 29,8600";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Preços Unificados";"II";"Doméstico";"TUF";"R$ 183,35";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Preços Unificados";"II";"Doméstico";"TUV";"R$ 41,61";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Preços Unificados";"II";"Internacional";"TUF";"R$ 263,88";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 497/2021";"2021";"Preços Unificados";"II";"Internacional";"TUV";"R$ 133,07";"12,5542%";"0%";"0%";"0%";"0%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Adicional do Tesouro";"I";"Internacional";"null";"$18,00 ";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem - Importação";"null";" ";"1º - Até 2 dias úteis";"0,75%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem - Importação";"null";" ";"2º - Até 5 dias úteis";"1,50%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem - Importação";"null";" ";"3º - De 6 a 10 dias úteis";"2,25%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem - Importação";"null";" ";"4º - De 11 a 20 dias úteis";"4,50%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem - Importação";"null";" ";"Cada 10 dias úteis adicionais";"2,25%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Alto valor";"null";" ";"acima de 80.000,00/kg";"0,15%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 20.000,00 a 79.999,99/kg";"0,30%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 5.000,00 a 19.999,99/kg";"0,60%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Exportação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,1032";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Exportação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,1032";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Origem";"R$ 7,45";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Trânsito";"R$ 3,73";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Importação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,2062";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Importação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,2062";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 18,60";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Perdimento";"null";" ";"1º Até 45 dias";"1,50%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Perdimento";"null";" ";"2º De mais de 45 dias a 90 dias";"3,00%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Perdimento";"null";" ";"3º De mais de 90 dias a 120 dias";"4,50%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Armazenagem e Capatazia - Perdimento";"null";" ";"4º De mais de 120 dias";"7,50%";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 18,58";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Capatazia - Importação";"null";" ";"Valor sobre o Peso Bruto";"R$ 0,0772";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Capatazia - Trânsito";"null";" ";"Cobrança Mínima";"R$ 93,02";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Capatazia - Trânsito";"null";" ";"Valor sobre o Peso Bruto";"R$ 1,2890";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Conexão";"I";"Doméstico";"null";"R$ 14,90";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Conexão";"I";"Internacional";"null";"R$ 14,90";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Embarque";"I";"Doméstico";"null";"R$ 48,71";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Embarque";"I";"Internacional";"null";"R$ 86,26";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência AE";"I";"Doméstico";"null";"R$ 0,5328";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência AE";"I";"Internacional";"null";"R$ 1,3700";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência AE";"II";"Doméstico";"TPEF";"R$ 2,2529";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência AE";"II";"Doméstico";"TPEV";"R$ 0,3342";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência AE";"II";"Internacional";"TPEF";"R$ 3,2421";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência AE";"II";"Internacional";"TPEV";"R$ 1,1470";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência PM";"I";"Doméstico";"null";"R$ 2,4864";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência PM";"I";"Internacional";"null";"R$ 6,6974";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência PM";"II";"Doméstico";"TPMF";"R$ 34,1267";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência PM";"II";"Doméstico";"TPMV";"R$ 1,5178";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência PM";"II";"Internacional";"TPMF";"R$ 49,2425";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Permanência PM";"II";"Internacional";"TPMV";"R$ 4,5783";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Pouso";"I";"Doméstico";"null";"R$ 12,6067";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Pouso";"I";"Internacional";"null";"R$ 33,6087";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Preços Unificados";"II";"Doméstico";"TUF";"R$ 206,36";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Preços Unificados";"II";"Doméstico";"TUV";"R$ 46,84";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Preços Unificados";"II";"Internacional";"TUF";"R$ 297,01";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Decisão nº 566/2022";"2022";"Preços Unificados";"II";"Internacional";"TUV";"R$ 149,77";" ";"0%";"0%";"0%";"-1,2%";"0%";"10%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Adicional do Tesouro";"I";"Internacional";"null";"$18,00 ";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem - Importação";"null";" ";"1º - Até 2 dias úteis";"0,75%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem - Importação";"null";" ";"2º - Até 5 dias úteis";"1,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem - Importação";"null";" ";"3º - De 6 a 10 dias úteis";"2,25%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem - Importação";"null";" ";"4º - De 11 a 20 dias úteis";"4,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem - Importação";"null";" ";"Cada 10 dias úteis adicionais";"2,25%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"acima de 80.000,00/kg";"0,15%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 20.000,00 a 79.999,99/kg";"0,30%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 5.000,00 a 19.999,99/kg";"0,60%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,0833";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,0833";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Origem";"R$ 6,02";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Trânsito";"R$ 3,01";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,1665";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,1665";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 15,02";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"1º Até 45 dias";"1,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"2º De mais de 45 dias a 90 dias";"3,00%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"3º De mais de 90 dias a 120 dias";"4,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"4º De mais de 120 dias";"7,50%";"0%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 15,01";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Capatazia - Importação";"null";" ";"Valor sobre o Peso Bruto";"R$ 0,0624";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Capatazia - Trânsito";"null";" ";"Cobrança Mínima";"R$ 75,13";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Capatazia - Trânsito";"null";" ";"Valor sobre o Peso Bruto";"R$ 1,0411";"2,1324%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Conexão";"I";"Doméstico";"null";"R$ 9,83";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Conexão";"I";"Internacional";"null";"R$ 9,83";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Embarque";"I";"Doméstico";"null";"R$ 32,13";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Embarque";"I";"Internacional";"null";"R$ 56,90";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência AE";"I";"Doméstico";"null";"R$ 0,4252";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência AE";"I";"Internacional";"null";"R$ 1,0934";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência AE";"II";"Doméstico";"TPEF";"R$ 1,7980";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência AE";"II";"Doméstico";"TPEV";"R$ 0,2667";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência AE";"II";"Internacional";"TPEF";"R$ 2,5876";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência AE";"II";"Internacional";"TPEV";"R$ 0,9155";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência PM";"I";"Doméstico";"null";"R$ 1,9844";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência PM";"I";"Internacional";"null";"R$ 5,3453";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência PM";"II";"Doméstico";"TPMF";"R$ 27,2366";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência PM";"II";"Doméstico";"TPMV";"R$ 1,2113";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência PM";"II";"Internacional";"TPMF";"R$ 39,3006";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Permanência PM";"II";"Internacional";"TPMV";"R$ 3,6539";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Pouso";"I";"Doméstico";"null";"R$ 10,0615";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Pouso";"I";"Internacional";"null";"R$ 26,8232";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Preços Unificados";"II";"Doméstico";"TUF";"R$ 164,70";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Preços Unificados";"II";"Doméstico";"TUV";"R$ 37,38";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Preços Unificados";"II";"Internacional";"TUF";"R$ 237,04";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 174/2020";"2020";"Preços Unificados";"II";"Internacional";"TUV";"R$ 119,53";"2,7452%";"0%";"0%";"0%";"0%";"0%";"10,4422%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Adicional do Tesouro";"I";"Internacional";"null";"$18,00 ";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem - Importação";"null";" ";"1º - Até 2 dias úteis";"0,75%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem - Importação";"null";" ";"2º - Até 5 dias úteis";"1,50%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem - Importação";"null";" ";"3º - De 6 a 10 dias úteis";"2,25%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem - Importação";"null";" ";"4º - De 11 a 20 dias úteis";"4,50%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem - Importação";"null";" ";"Cada 10 dias úteis adicionais";"2,25%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"acima de 80.000,00/kg";"0,15%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 20.000,00 a 79.999,99/kg";"0,30%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Alto valor";"null";" ";"de 5.000,00 a 19.999,99/kg";"0,60%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,0851";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,0851";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Origem";"R$ 6,15";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Exportação";"null";" ";"Cobrança Mínima - Trânsito";"R$ 3,07";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"1º - Até 4 dias úteis";"R$ 0,1701";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"Cada 2 dias úteis adicionais";"R$ 0,1701";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 15,35";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"1º Até 45 dias";"1,50%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"2º De mais de 45 dias a 90 dias";"3,00%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"3º De mais de 90 dias a 120 dias";"4,50%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Armazenagem e Capatazia - Perdimento";"null";" ";"4º De mais de 120 dias";"7,50%";"0%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
"FOR";"0";"Portaria nº 2.074/2020";"2020";"Capatazia - Importação";"null";" ";"Cobrança Mínima";"R$ 15,33";"8,3471%";"2,1324%";"0%";"-0,6%";"0%";"0%";"0%"
